0 0 1
0.5 0.4338021664911263 0.7073091061160424
1.0 0.6889381730850401 0.30457447915618413
1.5 0.7389624611149497 -0.0953890843475184
2.0 0.6095202930098793 -0.400855625233842
2.5 0.362991704383007 -0.5585165065388474
3.0 0.07744830250893792 -0.5588090622818879
3.5 -0.17419379568718105 -0.4301918694083608
4.0 -0.3400532812580398 -0.22569035481286873
4.5 -0.3974340873252863 -0.006216358984262411
5.0 -0.35276852628880606 0.17490719152744288
5.5 -0.23485397276531222 0.28286647030546763
6.0 -0.08415833077608081 0.30602939894438635
6.5 0.058627036071027795 0.2544257694802819
7.0 0.16201090059437592 0.15350782691091655
7.5 0.20929608503697095 0.035485576974237
8.0 0.1997479850425583 -0.06932554720257536
8.5 0.14587043964475205 -0.13915174383310597
9.0 0.06812272742602668 -0.1642333647997854
9.5 -0.011240249320506733 -0.14689761266544876
10.0 -0.07362525112890954 -0.09883093281755749
10.5 -0.1077244007154232 -0.036687673561700045
11.0 -0.11080207321722055 0.022650795958477965
11.5 -0.08777182276887584 0.06600994083208014
12.0 -0.04867679691152723 0.08628806339368551
12.5 -0.005444032852807665 0.0829930769438639
13.0 0.031207309272828415 0.061157857642821
13.5 0.05401874451862741 0.029178199313487842
14.0 0.06023889533680664 -0.003732780264944872
14.5 0.05144093636978169 -0.02981726330883024
15.0 0.03237592515669296 -0.044297819087080595
15.5 0.009301195381504038 -0.0459387871555062
16.0 -0.011735573719949552 -0.03668919633476807
16.5 -0.0262528979363493 -0.02065604866674113
17.0 -0.03208497803567685 -0.0027661047568450403
17.5 -0.029461352563906962 0.012518783220057294
18.0 -0.02051976709224568 0.02214626388182024
18.5 -0.00846732863631167 0.02492183430739014
19.0 0.0033528688638086055 0.021447511673829578
19.5 0.012257284419768092 0.01365735926226573
